Area Type,Area Name,Year,Month,Date,Series Code,Industry Title,Seasonally Adjusted,Current Employment
County,Santa Cruz County,2003,May,05/01/2003,90932000,Local Government Excluding Education,N,5300
County,Santa Cruz County,2003,May,05/01/2003,90910000,Federal Government,N,600
County,Santa Cruz County,2003,May,05/01/2003,7000000,Service Providing,N,82200
County,Santa Cruz County,2003,May,05/01/2003,8000000,Private Service Providing,N,61800
County,Santa Cruz County,2003,May,05/01/2003,70710000,"Arts, Entertainment, and Recreation",N,2000
County,Santa Cruz County,2003,May,05/01/2003,90921611,State Government Education,N,6800
County,Santa Cruz County,2003,May,05/01/2003,65000000,Educational and Health Services,N,12700
County,Santa Cruz County,2003,May,05/01/2003,90922000,State Government Excluding Education,N,700
County,Santa Cruz County,2003,May,05/01/2003,42000000,Retail Trade,N,13200
County,Santa Cruz County,2003,May,05/01/2003,50000000,Information,N,2000
County,Santa Cruz County,2003,May,05/01/2003,6000000,Goods Producing,N,11300
County,Santa Cruz County,2003,May,05/01/2003,32000000,Nondurable Goods,N,3200
County,Santa Cruz County,2003,May,05/01/2003,80000000,Other Services,N,3800
County,Santa Cruz County,2003,May,05/01/2003,70000000,Leisure and Hospitality,N,11800
County,Santa Cruz County,2003,May,05/01/2003,5000000,Total Private,N,73100
County,Santa Cruz County,2003,June,06/01/2003,90940000,State and Local Government,N,20300
County,Santa Cruz County,2003,June,06/01/2003,0,Total Nonfarm,Y,92600
County,Santa Cruz County,2003,June,06/01/2003,90920000,State Government,N,7800
County,Santa Cruz County,2003,June,06/01/2003,0,Total Nonfarm,N,95400
County,Santa Cruz County,2003,June,06/01/2003,30000000,Manufacturing,N,6700
County,Santa Cruz County,2003,June,06/01/2003,41000000,Wholesale Trade,N,3500
County,Santa Cruz County,2003,June,06/01/2003,55520000,Finance and Insurance,N,2300
County,Santa Cruz County,2003,June,06/01/2003,43000000,"Transportation, Warehousing and Utilitie",N,1500
County,Santa Cruz County,2003,June,06/01/2003,90932994,Special Districts plus Indian Tribes,N,800
County,Santa Cruz County,2003,June,06/01/2003,70720000,Accommodation and Food Service,N,10200
County,Santa Cruz County,2003,June,06/01/2003,60000000,Professional and Business Services,N,9600
County,Santa Cruz County,2003,June,06/01/2003,90000000,Government,N,20900
County,Santa Cruz County,2003,June,06/01/2003,55530000,Real Estate and Rental and Leasing,N,1600
County,Santa Cruz County,2003,June,06/01/2003,1000000,Total Wage and Salary,N,108100
County,Santa Cruz County,2003,June,06/01/2003,40000000,"Trade, Transportation and Utilities",N,18300
County,Santa Cruz County,2003,June,06/01/2003,31000000,Durable Goods,N,3300
County,Santa Cruz County,2003,June,06/01/2003,11000000,Total Farm,N,12700
County,Santa Cruz County,2003,June,06/01/2003,15000000,"Natural Resources, Mining and Constructi",N,4800
County,Santa Cruz County,2003,June,06/01/2003,55000000,Financial Activities,N,3900
County,Santa Cruz County,2003,June,06/01/2003,90930000,Local Government,N,12500
County,Santa Cruz County,2003,June,06/01/2003,90932000,Local Government Excluding Education,N,5500
County,Santa Cruz County,2003,June,06/01/2003,90910000,Federal Government,N,600
County,Santa Cruz County,2003,June,06/01/2003,7000000,Service Providing,N,83900
County,Santa Cruz County,2003,June,06/01/2003,8000000,Private Service Providing,N,63000
County,Santa Cruz County,2003,June,06/01/2003,70710000,"Arts, Entertainment, and Recreation",N,2200
County,Santa Cruz County,2003,June,06/01/2003,90921611,State Government Education,N,7100
County,Santa Cruz County,2003,June,06/01/2003,90922000,State Government Excluding Education,N,700
County,Santa Cruz County,2003,June,06/01/2003,65000000,Educational and Health Services,N,12700
County,Santa Cruz County,2003,June,06/01/2003,42000000,Retail Trade,N,13300
County,Santa Cruz County,2003,June,06/01/2003,50000000,Information,N,2000
County,Santa Cruz County,2003,June,06/01/2003,6000000,Goods Producing,N,11500
County,Santa Cruz County,2003,June,06/01/2003,32000000,Nondurable Goods,N,3400
County,Santa Cruz County,2003,June,06/01/2003,80000000,Other Services,N,4100
County,Santa Cruz County,2003,June,06/01/2003,70000000,Leisure and Hospitality,N,12400
County,Santa Cruz County,2003,June,06/01/2003,5000000,Total Private,N,74500
County,Santa Cruz County,2003,July,07/01/2003,90940000,State and Local Government,N,18300
County,Santa Cruz County,2003,July,07/01/2003,0,Total Nonfarm,Y,92400
County,Santa Cruz County,2003,July,07/01/2003,90920000,State Government,N,6500
County,Santa Cruz County,2003,July,07/01/2003,0,Total Nonfarm,N,92200
County,Santa Cruz County,2003,July,07/01/2003,30000000,Manufacturing,N,6700
County,Santa Cruz County,2003,July,07/01/2003,41000000,Wholesale Trade,N,3400
County,Santa Cruz County,2003,July,07/01/2003,55520000,Finance and Insurance,N,2300
County,Santa Cruz County,2003,July,07/01/2003,43000000,"Transportation, Warehousing and Utilitie",N,1500
County,Santa Cruz County,2003,July,07/01/2003,90932994,Special Districts plus Indian Tribes,N,800
County,Santa Cruz County,2003,July,07/01/2003,70720000,Accommodation and Food Service,N,10200
County,Santa Cruz County,2003,July,07/01/2003,60000000,Professional and Business Services,N,9400
County,Santa Cruz County,2003,July,07/01/2003,90000000,Government,N,18900
County,Santa Cruz County,2003,July,07/01/2003,55530000,Real Estate and Rental and Leasing,N,1500
County,Santa Cruz County,2003,July,07/01/2003,1000000,Total Wage and Salary,N,104800
County,Santa Cruz County,2003,July,07/01/2003,40000000,"Trade, Transportation and Utilities",N,18000
County,Santa Cruz County,2003,July,07/01/2003,31000000,Durable Goods,N,3300
County,Santa Cruz County,2003,July,07/01/2003,11000000,Total Farm,N,12600
County,Santa Cruz County,2003,July,07/01/2003,15000000,"Natural Resources, Mining and Constructi",N,4700
County,Santa Cruz County,2003,July,07/01/2003,55000000,Financial Activities,N,3800
County,Santa Cruz County,2003,July,07/01/2003,90930000,Local Government,N,11800
County,Santa Cruz County,2003,July,07/01/2003,90932000,Local Government Excluding Education,N,5500
County,Santa Cruz County,2003,July,07/01/2003,90910000,Federal Government,N,600
County,Santa Cruz County,2003,July,07/01/2003,7000000,Service Providing,N,80800
County,Santa Cruz County,2003,July,07/01/2003,8000000,Private Service Providing,N,61900
County,Santa Cruz County,2003,July,07/01/2003,70710000,"Arts, Entertainment, and Recreation",N,2200
County,Santa Cruz County,2003,July,07/01/2003,90921611,State Government Education,N,5800
County,Santa Cruz County,2003,July,07/01/2003,90922000,State Government Excluding Education,N,700
County,Santa Cruz County,2003,July,07/01/2003,65000000,Educational and Health Services,N,12200
County,Santa Cruz County,2003,July,07/01/2003,32000000,Nondurable Goods,N,3400
County,Santa Cruz County,2003,July,07/01/2003,70000000,Leisure and Hospitality,N,12400
County,Santa Cruz County,2003,July,07/01/2003,80000000,Other Services,N,4100
County,Santa Cruz County,2003,July,07/01/2003,42000000,Retail Trade,N,13100
County,Santa Cruz County,2003,July,07/01/2003,50000000,Information,N,2000
County,Santa Cruz County,2003,July,07/01/2003,6000000,Goods Producing,N,11400
County,Santa Cruz County,2003,July,07/01/2003,5000000,Total Private,N,73300
County,Santa Cruz County,2003,August,08/01/2003,90940000,State and Local Government,N,17800
County,Santa Cruz County,2003,August,08/01/2003,0,Total Nonfarm,Y,92300
County,Santa Cruz County,2003,August,08/01/2003,90920000,State Government,N,6500
County,Santa Cruz County,2003,August,08/01/2003,0,Total Nonfarm,N,91600
County,Santa Cruz County,2003,August,08/01/2003,30000000,Manufacturing,N,6400
County,Santa Cruz County,2003,August,08/01/2003,41000000,Wholesale Trade,N,3400
County,Santa Cruz County,2003,August,08/01/2003,55520000,Finance and Insurance,N,2300
County,Santa Cruz County,2003,August,08/01/2003,43000000,"Transportation, Warehousing and Utilitie",N,1500
County,Santa Cruz County,2003,August,08/01/2003,90932994,Special Districts plus Indian Tribes,N,800
County,Santa Cruz County,2003,August,08/01/2003,70720000,Accommodation and Food Service,N,10200
County,Santa Cruz County,2003,August,08/01/2003,60000000,Professional and Business Services,N,9500
County,Santa Cruz County,2003,August,08/01/2003,90000000,Government,N,18300
County,Santa Cruz County,2003,August,08/01/2003,55530000,Real Estate and Rental and Leasing,N,1500
County,Santa Cruz County,2003,August,08/01/2003,1000000,Total Wage and Salary,N,103600
County,Santa Cruz County,2003,August,08/01/2003,40000000,"Trade, Transportation and Utilities",N,18000
County,Santa Cruz County,2003,August,08/01/2003,31000000,Durable Goods,N,3200
County,Santa Cruz County,2003,August,08/01/2003,11000000,Total Farm,N,12000
County,Santa Cruz County,2003,August,08/01/2003,15000000,"Natural Resources, Mining and Constructi",N,4900
County,Santa Cruz County,2003,August,08/01/2003,55000000,Financial Activities,N,3800
County,Santa Cruz County,2003,August,08/01/2003,90930000,Local Government,N,11300
County,Santa Cruz County,2003,August,08/01/2003,90932000,Local Government Excluding Education,N,5400
County,Santa Cruz County,2003,August,08/01/2003,90910000,Federal Government,N,500
County,Santa Cruz County,2003,August,08/01/2003,7000000,Service Providing,N,80300
County,Santa Cruz County,2003,August,08/01/2003,8000000,Private Service Providing,N,62000
County,Santa Cruz County,2003,August,08/01/2003,70710000,"Arts, Entertainment, and Recreation",N,2200
County,Santa Cruz County,2003,August,08/01/2003,90922000,State Government Excluding Education,N,700
County,Santa Cruz County,2003,August,08/01/2003,90921611,State Government Education,N,5800
County,Santa Cruz County,2003,August,08/01/2003,65000000,Educational and Health Services,N,12300
County,Santa Cruz County,2003,August,08/01/2003,32000000,Nondurable Goods,N,3200
County,Santa Cruz County,2003,August,08/01/2003,70000000,Leisure and Hospitality,N,12400
County,Santa Cruz County,2003,August,08/01/2003,80000000,Other Services,N,4100
County,Santa Cruz County,2003,August,08/01/2003,42000000,Retail Trade,N,13100
County,Santa Cruz County,2003,August,08/01/2003,6000000,Goods Producing,N,11300
County,Santa Cruz County,2003,August,08/01/2003,50000000,Information,N,1900
County,Santa Cruz County,2003,August,08/01/2003,5000000,Total Private,N,73300
County,Santa Cruz County,2003,September,09/01/2003,90940000,State and Local Government,N,18000
County,Santa Cruz County,2003,September,09/01/2003,0,Total Nonfarm,Y,91100
County,Santa Cruz County,2003,September,09/01/2003,90920000,State Government,N,6800
County,Santa Cruz County,2003,September,09/01/2003,0,Total Nonfarm,N,91000
County,Santa Cruz County,2003,September,09/01/2003,30000000,Manufacturing,N,6500
County,Santa Cruz County,2003,September,09/01/2003,41000000,Wholesale Trade,N,3400
County,Santa Cruz County,2003,September,09/01/2003,55520000,Finance and Insurance,N,2300
County,Santa Cruz County,2003,September,09/01/2003,43000000,"Transportation, Warehousing and Utilitie",N,1500
County,Santa Cruz County,2003,September,09/01/2003,90932994,Special Districts plus Indian Tribes,N,800
County,Santa Cruz County,2003,September,09/01/2003,70720000,Accommodation and Food Service,N,9500
County,Santa Cruz County,2003,September,09/01/2003,60000000,Professional and Business Services,N,9300
County,Santa Cruz County,2003,September,09/01/2003,90000000,Government,N,18600
County,Santa Cruz County,2003,September,09/01/2003,55530000,Real Estate and Rental and Leasing,N,1500
County,Santa Cruz County,2003,September,09/01/2003,1000000,Total Wage and Salary,N,103200
County,Santa Cruz County,2003,September,09/01/2003,40000000,"Trade, Transportation and Utilities",N,18000
County,Santa Cruz County,2003,September,09/01/2003,31000000,Durable Goods,N,3300
County,Santa Cruz County,2003,September,09/01/2003,11000000,Total Farm,N,12200
County,Santa Cruz County,2003,September,09/01/2003,15000000,"Natural Resources, Mining and Constructi",N,4900
County,Santa Cruz County,2003,September,09/01/2003,55000000,Financial Activities,N,3800
County,Santa Cruz County,2003,September,09/01/2003,90930000,Local Government,N,11200
County,Santa Cruz County,2003,September,09/01/2003,90932000,Local Government Excluding Education,N,5300
County,Santa Cruz County,2003,September,09/01/2003,90910000,Federal Government,N,600
County,Santa Cruz County,2003,September,09/01/2003,7000000,Service Providing,N,79600
County,Santa Cruz County,2003,September,09/01/2003,8000000,Private Service Providing,N,61000
County,Santa Cruz County,2003,September,09/01/2003,70710000,"Arts, Entertainment, and Recreation",N,1900
County,Santa Cruz County,2003,September,09/01/2003,90922000,State Government Excluding Education,N,700
County,Santa Cruz County,2003,September,09/01/2003,90921611,State Government Education,N,6100
County,Santa Cruz County,2003,September,09/01/2003,65000000,Educational and Health Services,N,12700
County,Santa Cruz County,2003,September,09/01/2003,32000000,Nondurable Goods,N,3200
County,Santa Cruz County,2003,September,09/01/2003,70000000,Leisure and Hospitality,N,11400
County,Santa Cruz County,2003,September,09/01/2003,80000000,Other Services,N,3900
County,Santa Cruz County,2003,September,09/01/2003,42000000,Retail Trade,N,13100
County,Santa Cruz County,2003,September,09/01/2003,6000000,Goods Producing,N,11400
County,Santa Cruz County,2003,September,09/01/2003,50000000,Information,N,1900
County,Santa Cruz County,2003,September,09/01/2003,5000000,Total Private,N,72400
County,Santa Cruz County,2003,October,10/01/2003,90940000,State and Local Government,N,21000
County,Santa Cruz County,2003,October,10/01/2003,0,Total Nonfarm,Y,92700
County,Santa Cruz County,2003,October,10/01/2003,90920000,State Government,N,7800
County,Santa Cruz County,2003,October,10/01/2003,0,Total Nonfarm,N,93800
County,Santa Cruz County,2003,October,10/01/2003,30000000,Manufacturing,N,6500
County,Santa Cruz County,2003,October,10/01/2003,41000000,Wholesale Trade,N,3400
County,Santa Cruz County,2003,October,10/01/2003,55520000,Finance and Insurance,N,2200
County,Santa Cruz County,2003,October,10/01/2003,43000000,"Transportation, Warehousing and Utilitie",N,1500
County,Santa Cruz County,2003,October,10/01/2003,90932994,Special Districts plus Indian Tribes,N,800
County,Santa Cruz County,2003,October,10/01/2003,70720000,Accommodation and Food Service,N,9300
County,Santa Cruz County,2003,October,10/01/2003,60000000,Professional and Business Services,N,9400
County,Santa Cruz County,2003,October,10/01/2003,90000000,Government,N,21600
County,Santa Cruz County,2003,October,10/01/2003,55530000,Real Estate and Rental and Leasing,N,1500
County,Santa Cruz County,2003,October,10/01/2003,1000000,Total Wage and Salary,N,104000
County,Santa Cruz County,2003,October,10/01/2003,40000000,"Trade, Transportation and Utilities",N,18100
County,Santa Cruz County,2003,October,10/01/2003,31000000,Durable Goods,N,3200
County,Santa Cruz County,2003,October,10/01/2003,11000000,Total Farm,N,10200
County,Santa Cruz County,2003,October,10/01/2003,15000000,"Natural Resources, Mining and Constructi",N,5000
County,Santa Cruz County,2003,October,10/01/2003,55000000,Financial Activities,N,3700
County,Santa Cruz County,2003,October,10/01/2003,90930000,Local Government,N,13200
County,Santa Cruz County,2003,October,10/01/2003,90932000,Local Government Excluding Education,N,5300
County,Santa Cruz County,2003,October,10/01/2003,90910000,Federal Government,N,600
County,Santa Cruz County,2003,October,10/01/2003,7000000,Service Providing,N,82300
County,Santa Cruz County,2003,October,10/01/2003,8000000,Private Service Providing,N,60700
County,Santa Cruz County,2003,October,10/01/2003,70710000,"Arts, Entertainment, and Recreation",N,1800
County,Santa Cruz County,2003,October,10/01/2003,90922000,State Government Excluding Education,N,700
County,Santa Cruz County,2003,October,10/01/2003,90921611,State Government Education,N,7100
County,Santa Cruz County,2003,October,10/01/2003,65000000,Educational and Health Services,N,12700
County,Santa Cruz County,2003,October,10/01/2003,32000000,Nondurable Goods,N,3300
County,Santa Cruz County,2003,October,10/01/2003,70000000,Leisure and Hospitality,N,11100
County,Santa Cruz County,2003,October,10/01/2003,80000000,Other Services,N,3800
County,Santa Cruz County,2003,October,10/01/2003,42000000,Retail Trade,N,13200
County,Santa Cruz County,2003,October,10/01/2003,6000000,Goods Producing,N,11500
County,Santa Cruz County,2003,October,10/01/2003,50000000,Information,N,1900
County,Santa Cruz County,2003,October,10/01/2003,5000000,Total Private,N,72200
County,Santa Cruz County,2003,November,11/01/2003,50000000,Information,N,1800
County,Santa Cruz County,2003,November,11/01/2003,90940000,State and Local Government,N,20400
County,Santa Cruz County,2003,November,11/01/2003,0,Total Nonfarm,Y,92800
County,Santa Cruz County,2003,November,11/01/2003,90920000,State Government,N,7700
County,Santa Cruz County,2003,November,11/01/2003,0,Total Nonfarm,N,93300
County,Santa Cruz County,2003,November,11/01/2003,30000000,Manufacturing,N,6800
County,Santa Cruz County,2003,November,11/01/2003,41000000,Wholesale Trade,N,3400
County,Santa Cruz County,2003,November,11/01/2003,55520000,Finance and Insurance,N,2300
County,Santa Cruz County,2003,November,11/01/2003,43000000,"Transportation, Warehousing and Utilitie",N,1500
County,Santa Cruz County,2003,November,11/01/2003,90932994,Special Districts plus Indian Tribes,N,800
County,Santa Cruz County,2003,November,11/01/2003,70720000,Accommodation and Food Service,N,9200
County,Santa Cruz County,2003,November,11/01/2003,60000000,Professional and Business Services,N,9100
County,Santa Cruz County,2003,November,11/01/2003,90000000,Government,N,21000
County,Santa Cruz County,2003,November,11/01/2003,55530000,Real Estate and Rental and Leasing,N,1400
County,Santa Cruz County,2003,November,11/01/2003,1000000,Total Wage and Salary,N,101300
County,Santa Cruz County,2003,November,11/01/2003,40000000,"Trade, Transportation and Utilities",N,18400
County,Santa Cruz County,2003,November,11/01/2003,31000000,Durable Goods,N,3400
County,Santa Cruz County,2003,November,11/01/2003,55000000,Financial Activities,N,3700
County,Santa Cruz County,2003,November,11/01/2003,11000000,Total Farm,N,8000
County,Santa Cruz County,2003,November,11/01/2003,15000000,"Natural Resources, Mining and Constructi",N,5100
County,Santa Cruz County,2003,November,11/01/2003,90930000,Local Government,N,12700
County,Santa Cruz County,2003,November,11/01/2003,90932000,Local Government Excluding Education,N,5200
County,Santa Cruz County,2003,November,11/01/2003,90910000,Federal Government,N,600
County,Santa Cruz County,2003,November,11/01/2003,7000000,Service Providing,N,81400
County,Santa Cruz County,2003,November,11/01/2003,8000000,Private Service Providing,N,60400
County,Santa Cruz County,2003,November,11/01/2003,70710000,"Arts, Entertainment, and Recreation",N,1700
County,Santa Cruz County,2003,November,11/01/2003,90922000,State Government Excluding Education,N,700
County,Santa Cruz County,2003,November,11/01/2003,90921611,State Government Education,N,7000
County,Santa Cruz County,2003,November,11/01/2003,65000000,Educational and Health Services,N,12700
County,Santa Cruz County,2003,November,11/01/2003,32000000,Nondurable Goods,N,3400
County,Santa Cruz County,2003,November,11/01/2003,70000000,Leisure and Hospitality,N,10900
County,Santa Cruz County,2003,November,11/01/2003,80000000,Other Services,N,3800
County,Santa Cruz County,2003,November,11/01/2003,42000000,Retail Trade,N,13500
County,Santa Cruz County,2003,November,11/01/2003,6000000,Goods Producing,N,11900
County,Santa Cruz County,2003,November,11/01/2003,5000000,Total Private,N,72300
County,Santa Cruz County,2003,December,12/01/2003,90940000,State and Local Government,N,20400
County,Santa Cruz County,2003,December,12/01/2003,0,Total Nonfarm,Y,93100
County,Santa Cruz County,2003,December,12/01/2003,90920000,State Government,N,7800
County,Santa Cruz County,2003,December,12/01/2003,0,Total Nonfarm,N,93000
County,Santa Cruz County,2003,December,12/01/2003,30000000,Manufacturing,N,6600
County,Santa Cruz County,2003,December,12/01/2003,41000000,Wholesale Trade,N,3400
County,Santa Cruz County,2003,December,12/01/2003,55520000,Finance and Insurance,N,2300
County,Santa Cruz County,2003,December,12/01/2003,43000000,"Transportation, Warehousing and Utilitie",N,1500
County,Santa Cruz County,2003,December,12/01/2003,90932994,Special Districts plus Indian Tribes,N,800
County,Santa Cruz County,2003,December,12/01/2003,70720000,Accommodation and Food Service,N,9000
County,Santa Cruz County,2003,December,12/01/2003,60000000,Professional and Business Services,N,9000
County,Santa Cruz County,2003,December,12/01/2003,90000000,Government,N,21000
County,Santa Cruz County,2003,December,12/01/2003,55530000,Real Estate and Rental and Leasing,N,1400
County,Santa Cruz County,2003,December,12/01/2003,1000000,Total Wage and Salary,N,98000
County,Santa Cruz County,2003,December,12/01/2003,40000000,"Trade, Transportation and Utilities",N,18600
County,Santa Cruz County,2003,December,12/01/2003,31000000,Durable Goods,N,3300
County,Santa Cruz County,2003,December,12/01/2003,55000000,Financial Activities,N,3700
County,Santa Cruz County,2003,December,12/01/2003,11000000,Total Farm,N,5000
County,Santa Cruz County,2003,December,12/01/2003,15000000,"Natural Resources, Mining and Constructi",N,5100
County,Santa Cruz County,2003,December,12/01/2003,90930000,Local Government,N,12600
County,Santa Cruz County,2003,December,12/01/2003,90932000,Local Government Excluding Education,N,5300
County,Santa Cruz County,2003,December,12/01/2003,90910000,Federal Government,N,600
County,Santa Cruz County,2003,December,12/01/2003,7000000,Service Providing,N,81300
County,Santa Cruz County,2003,December,12/01/2003,8000000,Private Service Providing,N,60300
County,Santa Cruz County,2003,December,12/01/2003,70710000,"Arts, Entertainment, and Recreation",N,1500
County,Santa Cruz County,2003,December,12/01/2003,90922000,State Government Excluding Education,N,700
County,Santa Cruz County,2003,December,12/01/2003,90921611,State Government Education,N,7100
County,Santa Cruz County,2003,December,12/01/2003,65000000,Educational and Health Services,N,12800
County,Santa Cruz County,2003,December,12/01/2003,32000000,Nondurable Goods,N,3300
County,Santa Cruz County,2003,December,12/01/2003,70000000,Leisure and Hospitality,N,10500
County,Santa Cruz County,2003,December,12/01/2003,80000000,Other Services,N,3900
County,Santa Cruz County,2003,December,12/01/2003,42000000,Retail Trade,N,13700
County,Santa Cruz County,2003,December,12/01/2003,6000000,Goods Producing,N,11700
County,Santa Cruz County,2003,December,12/01/2003,50000000,Information,N,1800
County,Santa Cruz County,2003,December,12/01/2003,5000000,Total Private,N,72000
County,Santa Cruz County,2002,January,01/01/2002,0,Total Nonfarm,Y,96300
County,Santa Cruz County,2002,January,01/01/2002,90920000,State Government,N,7100
County,Santa Cruz County,2002,January,01/01/2002,90932994,Special Districts plus Indian Tribes,N,700
County,Santa Cruz County,2002,January,01/01/2002,30000000,Manufacturing,N,7300
County,Santa Cruz County,2002,January,01/01/2002,90940000,State and Local Government,N,20100
County,Santa Cruz County,2002,January,01/01/2002,0,Total Nonfarm,N,93400
County,Santa Cruz County,2002,January,01/01/2002,41000000,Wholesale Trade,N,3100
County,Santa Cruz County,2002,January,01/01/2002,43000000,"Transportation, Warehousing and Utilitie",N,1500
County,Santa Cruz County,2002,January,01/01/2002,55520000,Finance and Insurance,N,2200
County,Santa Cruz County,2002,January,01/01/2002,90000000,Government,N,20700
County,Santa Cruz County,2002,January,01/01/2002,70720000,Accommodation and Food Service,N,9200
County,Santa Cruz County,2002,January,01/01/2002,60000000,Professional and Business Services,N,10300
County,Santa Cruz County,2002,January,01/01/2002,31000000,Durable Goods,N,4300
County,Santa Cruz County,2002,January,01/01/2002,1000000,Total Wage and Salary,N,97100
County,Santa Cruz County,2002,January,01/01/2002,55530000,Real Estate and Rental and Leasing,N,1500
County,Santa Cruz County,2002,January,01/01/2002,40000000,"Trade, Transportation and Utilities",N,18000
County,Santa Cruz County,2002,January,01/01/2002,90910000,Federal Government,N,600
County,Santa Cruz County,2002,January,01/01/2002,55000000,Financial Activities,N,3700
County,Santa Cruz County,2002,January,01/01/2002,15000000,"Natural Resources, Mining and Constructi",N,4400
County,Santa Cruz County,2002,January,01/01/2002,7000000,Service Providing,N,81700
County,Santa Cruz County,2002,January,01/01/2002,11000000,Total Farm,N,3700
County,Santa Cruz County,2002,January,01/01/2002,8000000,Private Service Providing,N,61000
County,Santa Cruz County,2002,January,01/01/2002,90932000,Local Government Excluding Education,N,5300
County,Santa Cruz County,2002,January,01/01/2002,90930000,Local Government,N,13000
County,Santa Cruz County,2002,January,01/01/2002,80000000,Other Services,N,4000
County,Santa Cruz County,2002,January,01/01/2002,90922000,State Government Excluding Education,N,700
County,Santa Cruz County,2002,January,01/01/2002,90921611,State Government Education,N,6400
County,Santa Cruz County,2002,January,01/01/2002,70710000,"Arts, Entertainment, and Recreation",N,1600
County,Santa Cruz County,2002,January,01/01/2002,50000000,Information,N,2300
County,Santa Cruz County,2002,January,01/01/2002,70000000,Leisure and Hospitality,N,10800
County,Santa Cruz County,2002,January,01/01/2002,65000000,Educational and Health Services,N,11900
County,Santa Cruz County,2002,January,01/01/2002,32000000,Nondurable Goods,N,3000
County,Santa Cruz County,2002,January,01/01/2002,6000000,Goods Producing,N,11700
County,Santa Cruz County,2002,January,01/01/2002,42000000,Retail Trade,N,13400
County,Santa Cruz County,2002,January,01/01/2002,5000000,Total Private,N,72700
County,Santa Cruz County,2002,February,02/01/2002,0,Total Nonfarm,Y,96300
County,Santa Cruz County,2002,February,02/01/2002,90920000,State Government,N,7400
County,Santa Cruz County,2002,February,02/01/2002,90932994,Special Districts plus Indian Tribes,N,800
County,Santa Cruz County,2002,February,02/01/2002,30000000,Manufacturing,N,7400
County,Santa Cruz County,2002,February,02/01/2002,90940000,State and Local Government,N,20600
County,Santa Cruz County,2002,February,02/01/2002,0,Total Nonfarm,N,94500
County,Santa Cruz County,2002,February,02/01/2002,41000000,Wholesale Trade,N,3200
County,Santa Cruz County,2002,February,02/01/2002,43000000,"Transportation, Warehousing and Utilitie",N,1500
County,Santa Cruz County,2002,February,02/01/2002,55520000,Finance and Insurance,N,2200
County,Santa Cruz County,2002,February,02/01/2002,90000000,Government,N,21200
County,Santa Cruz County,2002,February,02/01/2002,70720000,Accommodation and Food Service,N,9300
County,Santa Cruz County,2002,February,02/01/2002,60000000,Professional and Business Services,N,10300
County,Santa Cruz County,2002,February,02/01/2002,31000000,Durable Goods,N,4300
County,Santa Cruz County,2002,February,02/01/2002,1000000,Total Wage and Salary,N,98600
County,Santa Cruz County,2002,February,02/01/2002,55530000,Real Estate and Rental and Leasing,N,1600
County,Santa Cruz County,2002,February,02/01/2002,40000000,"Trade, Transportation and Utilities",N,17900
County,Santa Cruz County,2002,February,02/01/2002,90910000,Federal Government,N,600
County,Santa Cruz County,2002,February,02/01/2002,55000000,Financial Activities,N,3800
County,Santa Cruz County,2002,February,02/01/2002,15000000,"Natural Resources, Mining and Constructi",N,4400
County,Santa Cruz County,2002,February,02/01/2002,7000000,Service Providing,N,82700
County,Santa Cruz County,2002,February,02/01/2002,11000000,Total Farm,N,4100
County,Santa Cruz County,2002,February,02/01/2002,8000000,Private Service Providing,N,61500
County,Santa Cruz County,2002,February,02/01/2002,90932000,Local Government Excluding Education,N,5400
County,Santa Cruz County,2002,February,02/01/2002,90930000,Local Government,N,13200
County,Santa Cruz County,2002,February,02/01/2002,80000000,Other Services,N,4000
County,Santa Cruz County,2002,February,02/01/2002,90921611,State Government Education,N,6700
County,Santa Cruz County,2002,February,02/01/2002,90922000,State Government Excluding Education,N,700
County,Santa Cruz County,2002,February,02/01/2002,50000000,Information,N,2300
County,Santa Cruz County,2002,February,02/01/2002,70000000,Leisure and Hospitality,N,11100
County,Santa Cruz County,2002,February,02/01/2002,70710000,"Arts, Entertainment, and Recreation",N,1800
County,Santa Cruz County,2002,February,02/01/2002,65000000,Educational and Health Services,N,12100
County,Santa Cruz County,2002,February,02/01/2002,32000000,Nondurable Goods,N,3100
County,Santa Cruz County,2002,February,02/01/2002,6000000,Goods Producing,N,11800
County,Santa Cruz County,2002,February,02/01/2002,42000000,Retail Trade,N,13200
County,Santa Cruz County,2002,February,02/01/2002,5000000,Total Private,N,73300
County,Santa Cruz County,2002,March,03/01/2002,0,Total Nonfarm,Y,96200
County,Santa Cruz County,2002,March,03/01/2002,90920000,State Government,N,7400
County,Santa Cruz County,2002,March,03/01/2002,90932994,Special Districts plus Indian Tribes,N,800
County,Santa Cruz County,2002,March,03/01/2002,30000000,Manufacturing,N,7500
County,Santa Cruz County,2002,March,03/01/2002,90940000,State and Local Government,N,20900
County,Santa Cruz County,2002,March,03/01/2002,0,Total Nonfarm,N,95700
County,Santa Cruz County,2002,March,03/01/2002,41000000,Wholesale Trade,N,3200
County,Santa Cruz County,2002,March,03/01/2002,43000000,"Transportation, Warehousing and Utilitie",N,1600
County,Santa Cruz County,2002,March,03/01/2002,55520000,Finance and Insurance,N,2300
County,Santa Cruz County,2002,March,03/01/2002,90000000,Government,N,21500
County,Santa Cruz County,2002,March,03/01/2002,70720000,Accommodation and Food Service,N,9500
County,Santa Cruz County,2002,March,03/01/2002,60000000,Professional and Business Services,N,10400
